inputVectorIndex,inputCode,xmlPath,label,categoricalValue,isActionable,isRelevant,units,decimals,displayPrecision,importanceRank,stdev
468,X4248,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL1].FractionofUnitsInLocation,,,FALSE,,,,,,
469,X4263,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL1].FractionofUnitsInLocation,,,FALSE,,,,,,
470,X4278,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED1].FractionofUnitsInLocation,,,FALSE,,,,,,
471,X4293,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL1].FractionofUnitsInLocation,,,FALSE,,,,,,
472,X4308,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL1].FractionofUnitsInLocation,,,FALSE,,,,,,
473,X4323,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorLED1].FractionofUnitsInLocation,,,FALSE,,,,,,
474,X4338,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorLFL1].FractionofUnitsInLocation,,,FALSE,,,,,,
489,X4545,HPXML.Building.BuildingDetails.Systems.HVAC.HVACDistribution[HVACDistributionHydronic1].ConditionedFloorAreaServed,,,FALSE,,,,,,
490,X4548,HPXML.Building.BuildingDetails.Systems.HVAC.HVACDistribution[HVACDistributionHydronic1].DistributionSystemType.HydronicDistribution.HydronicDistributionType,,radiator,FALSE,,,,,,
491,X4549,HPXML.Building.BuildingDetails.Systems.HVAC.HVACDistribution[HVACDistributionHydronic1].DistributionSystemType.HydronicDistribution.HydronicDistributionType,,baseboard,FALSE,,,,,,
492,X4550,HPXML.Building.BuildingDetails.Systems.HVAC.HVACDistribution[HVACDistributionHydronic1].DistributionSystemType.HydronicDistribution.HydronicDistributionType,,radiant floor,FALSE,,,,,,
498,X4791,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].CoolingSystem[EvaporativeCooler1].CoolingSystemFuel,,electricity,FALSE,,,,,,
499,X4938,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].CoolingSystem[EvaporativeCooler1].CoolingSystemType,,evaporative cooler,FALSE,,,,,,
500,X4965,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].CoolingSystem[EvaporativeCooler1].FractionCoolLoadServed,,,FALSE,,,,,,
501,X4974,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].CoolingSystem[RoomAirConditioner1].AnnualCoolingEfficiency.Units,,EER,FALSE,,,,,,
502,X5013,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].CoolingSystem[RoomAirConditioner1].AnnualCoolingEfficiency.Value,,,FALSE,,,,,,
503,X5019,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].CoolingSystem[RoomAirConditioner1].CoolingSystemFuel,,electricity,FALSE,,,,,,
504,X5165,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].CoolingSystem[RoomAirConditioner1].CoolingSystemType,,room air conditioner,FALSE,,,,,,
505,X5193,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].CoolingSystem[RoomAirConditioner1].FractionCoolLoadServed,,,FALSE,,,,,,
518,X5679,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[ASHP1].YearInstalled,,,FALSE,,,,,,
531,X6168,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Boiler1].AnnualHeatingEfficiency.Units,,AFUE,FALSE,,,,,,
532,X6195,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Boiler1].AnnualHeatingEfficiency.Value,,,FALSE,,,,,,
533,X6201,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Boiler1].FractionHeatLoadServed,,,FALSE,,,,,,
534,X6207,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Boiler1].HeatingSystemFuel,,electricity,FALSE,,,,,,
535,X6209,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Boiler1].HeatingSystemFuel,,natural gas,FALSE,,,,,,
536,X6211,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Boiler1].HeatingSystemFuel,,fuel oil,FALSE,,,,,,
537,X6220,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Boiler1].HeatingSystemFuel,,propane,FALSE,,,,,,
538,X6223,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Boiler1].HeatingSystemFuel,,coal,FALSE,,,,,,
539,X6227,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Boiler1].HeatingSystemFuel,,wood,FALSE,,,,,,
540,X6351,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Boiler1].YearInstalled,,,FALSE,,,,,,
541,X6361,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[ElectricResistance1].AnnualHeatingEfficiency.Units,,Percent,FALSE,,,,,,
542,X6387,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[ElectricResistance1].AnnualHeatingEfficiency.Value,,,FALSE,,,,,,
543,X6393,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[ElectricResistance1].FractionHeatLoadServed,,,FALSE,,,,,,
544,X6399,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[ElectricResistance1].HeatingSystemFuel,,electricity,FALSE,,,,,,
545,X6546,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[FloorFurnace1].AnnualHeatingEfficiency.Units,,AFUE,FALSE,,,,,,
546,X6573,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[FloorFurnace1].AnnualHeatingEfficiency.Value,,,FALSE,,,,,,
547,X6579,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[FloorFurnace1].FractionHeatLoadServed,,,FALSE,,,,,,
548,X6585,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[FloorFurnace1].HeatingSystemFuel,,electricity,FALSE,,,,,,
549,X6587,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[FloorFurnace1].HeatingSystemFuel,,natural gas,FALSE,,,,,,
558,X6915,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Furnace1].YearInstalled,,,FALSE,,,,,,
559,X6925,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[PortableHeater1].AnnualHeatingEfficiency.Units,,Percent,FALSE,,,,,,
560,X6951,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[PortableHeater1].AnnualHeatingEfficiency.Value,,,FALSE,,,,,,
561,X6957,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[PortableHeater1].FractionHeatLoadServed,,,FALSE,,,,,,
562,X6965,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[PortableHeater1].HeatingSystemFuel,,natural gas,FALSE,,,,,,
563,X6967,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[PortableHeater1].HeatingSystemFuel,,fuel oil,FALSE,,,,,,
564,X6976,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[PortableHeater1].HeatingSystemFuel,,propane,FALSE,,,,,,
565,X6983,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[PortableHeater1].HeatingSystemFuel,,wood,FALSE,,,,,,
566,X7111,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Stove1].AnnualHeatingEfficiency.Units,,Percent,FALSE,,,,,,
567,X7137,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Stove1].AnnualHeatingEfficiency.Value,,,FALSE,,,,,,
568,X7143,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Stove1].FractionHeatLoadServed,,,FALSE,,,,,,
569,X7153,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Stove1].HeatingSystemFuel,,fuel oil,FALSE,,,,,,
570,X7169,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[Stove1].HeatingSystemFuel,,wood,FALSE,,,,,,
571,X7296,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[WallFurnace1].AnnualHeatingEfficiency.Units,,AFUE,FALSE,,,,,,
572,X7323,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[WallFurnace1].AnnualHeatingEfficiency.Value,,,FALSE,,,,,,
573,X7329,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[WallFurnace1].FractionHeatLoadServed,,,FALSE,,,,,,
574,X7337,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[WallFurnace1].HeatingSystemFuel,,natural gas,FALSE,,,,,,
575,X7348,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatingSystem[WallFurnace1].HeatingSystemFuel,,propane,FALSE,,,,,,
